City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,La Ronge,CA,2021-11-08 20:29:12,55.1001,-105.2842,277.29,52,20,3.09
292,Noumea,NC,2021-11-08 20:28:50,-22.2763,166.4572,297.04,99,56,1.72
293,Obihiro,JP,2021-11-08 20:29:13,42.9172,143.2044,281.99,95,93,2.86
294,Macusani,PE,2021-11-08 20:29:13,-14.0833,-70.4333,281.72,64,100,3.42
295,Marion,US,2021-11-08 20:28:51,39.7684,-86.1555,294.7,36,75,6.69
296,Sioux Lookout,CA,2021-11-08 20:29:14,50.1001,-91.917,283.19,37,40,5.14
297,Meulaboh,ID,2021-11-08 20:29:14,4.1363,96.1285,297.31,88,97,1.89
298,Mugur-Aksy,RU,2021-11-08 20:29:15,50.35,90.5,261.06,57,1,2.53
299,Qaqortoq,GL,2021-11-08 20:29:15,60.7167,-46.0333,271.43,92,5,1.14
300,Vytegra,RU,2021-11-08 20:29:16,61.0064,36.4481,271.86,67,97,5.39
301,Djibo,BF,2021-11-08 20:29:16,14.1022,-1.6306,304.91,15,26,1.64
302,Hilton Head Island,US,2021-11-08 20:29:16,32.2163,-80.7526,295.21,50,1,3.6
303,Kidal,ML,2021-11-08 20:29:17,18.4411,1.4078,303.11,15,100,4.55
304,Dunedin,NZ,2021-11-08 20:28:24,-45.8742,170.5036,287.48,90,91,1.66
305,Pingliang,CN,2021-11-08 20:29:18,35.5392,106.6861,273.39,34,37,0.82
306,Rincon,US,2021-11-08 20:29:19,32.296,-81.2354,295.4,39,1,0.45
307,Sao Borja,BR,2021-11-08 20:29:19,-28.6606,-56.0044,303.12,39,0,5.2
308,Tandalti,SD,2021-11-08 20:29:19,13.0167,31.8667,304.32,19,3,4.63
309,Vila Velha,BR,2021-11-08 20:29:20,-20.3297,-40.2925,298.12,86,90,3.09
310,Matagami,CA,2021-11-08 20:29:20,49.7502,-77.6328,283.21,81,90,5.14
311,Maamba,ZM,2021-11-08 20:29:21,-17.3667,27.15,301.0,24,4,1.78
312,Ulaanbaatar,MN,2021-11-08 20:25:18,47.9077,106.8832,260.22,78,0,1.0
313,Tazovskiy,RU,2021-11-08 20:29:21,67.4667,78.7,257.81,95,19,4.38
314,Havoysund,NO,2021-11-08 20:29:22,70.9963,24.6622,271.64,65,100,2.86
315,Lakes Entrance,AU,2021-11-08 20:29:22,-37.8811,147.981,285.46,75,78,0.22
316,Borovoy,RU,2021-11-08 20:29:23,55.4333,86.0833,272.75,64,0,5.0
317,Rizhao,CN,2021-11-08 20:29:23,35.4275,119.4553,274.89,61,0,4.5
318,Dicabisagan,PH,2021-11-08 20:29:24,17.0818,122.4157,299.14,83,24,2.2
319,Inverell,AU,2021-11-08 20:29:24,-29.7833,151.1167,290.46,85,100,1.69
320,Tilichiki,RU,2021-11-08 20:29:24,60.4667,166.1,267.66,96,100,2.08
321,Nicolas Bravo,MX,2021-11-08 20:29:25,18.45,-88.9167,299.64,39,3,1.8
322,Katsuura,JP,2021-11-08 20:29:25,35.1333,140.3,291.16,83,98,7.3
323,Kirakira,SB,2021-11-08 20:29:26,-10.4544,161.9205,300.99,76,8,3.19
324,Yaan,NG,2021-11-08 20:29:26,7.3833,8.5667,299.15,78,60,2.52
325,Novokizhinginsk,RU,2021-11-08 20:30:26,51.6115,109.5917,269.33,70,77,2.95
326,Srednekolymsk,RU,2021-11-08 20:30:27,67.45,153.6833,247.71,100,94,2.19
327,Takab,IR,2021-11-08 20:30:27,36.4009,47.1133,275.02,26,2,0.8
328,Dulyapino,RU,2021-11-08 20:30:28,57.2578,40.8147,276.87,95,100,4.25
329,Omboue,GA,2021-11-08 20:30:28,-1.5746,9.2618,298.33,90,100,2.71
330,Barcelos,PT,2021-11-08 20:30:29,41.5388,-8.6151,288.66,77,72,1.75
331,Carutapera,BR,2021-11-08 20:30:29,-1.195,-46.02,300.4,77,97,3.81
332,Manaure,CO,2021-11-08 20:30:29,11.7751,-72.4445,304.09,57,100,6.07
333,Tual,ID,2021-11-08 20:30:30,-5.6667,132.75,302.1,77,98,5.27
334,Carballo,ES,2021-11-08 20:30:31,43.213,-8.691,288.1,94,69,2.64
335,Khatanga,RU,2021-11-08 20:30:31,71.9667,102.5,247.34,100,67,3.08
336,Flinders,AU,2021-11-08 20:30:31,-34.5833,150.8552,291.03,85,99,0.45
337,Barcelona,ES,2021-11-08 20:25:42,41.3888,2.159,288.58,80,0,2.57
338,Camajuani,CU,2021-11-08 20:30:32,22.4833,-79.75,299.23,57,75,3.6
339,San Rafael,AR,2021-11-08 20:30:32,-34.6177,-68.3301,302.74,18,64,9.29
340,Strezhevoy,RU,2021-11-08 20:30:33,60.7333,77.5889,274.14,87,100,5.22
341,Prince Rupert,CA,2021-11-08 20:30:33,54.3161,-130.3201,278.98,59,100,3.09
342,Jambi,ID,2021-11-08 20:30:34,-1.6,103.6167,296.13,99,78,0.68
343,Mantua,IT,2021-11-08 20:30:34,45.1667,10.7833,285.78,90,100,0.45
344,Cape Coast,GH,2021-11-08 20:30:35,5.1053,-1.2466,299.61,86,92,4.11
345,Bourail,NC,2021-11-08 20:30:35,-21.5667,165.4833,298.39,62,31,0.99
346,Faya,SA,2021-11-08 20:30:36,18.3851,42.4509,287.21,46,51,1.67
347,Murray Bridge,AU,2021-11-08 20:30:36,-35.1167,139.2667,286.31,74,69,0.96
348,Coquimbo,CL,2021-11-08 20:30:36,-29.9533,-71.3436,290.0,72,40,4.63
349,Orkney,ZA,2021-11-08 20:30:37,-26.9802,26.6727,290.03,46,100,5.38
350,Hargeysa,SO,2021-11-08 20:30:37,9.56,44.065,291.73,67,68,2.95
351,Baijiantan,CN,2021-11-08 20:30:38,45.6333,85.1833,267.88,68,1,0.99
352,Norden,DE,2021-11-08 20:30:38,53.6,7.2,282.56,91,100,0.89
353,Harrogate,GB,2021-11-08 20:30:39,53.9908,-1.5373,286.54,82,75,2.68
354,Yantal,RU,2021-11-08 20:30:39,56.8471,105.2542,272.63,77,94,5.19
355,Chapleau,CA,2021-11-08 20:30:40,47.8405,-83.4034,285.2,82,90,3.6
356,Poum,NC,2021-11-08 20:30:40,-20.2333,164.0167,297.77,78,79,5.18
357,Bilibino,RU,2021-11-08 20:30:40,68.0546,166.4372,251.88,97,61,1.93
358,Kisangani,CD,2021-11-08 20:30:41,0.5167,25.2,295.0,95,66,1.07
359,Effingham,US,2021-11-08 20:30:41,32.3669,-81.3332,295.4,58,0,2.63
360,Cabedelo,BR,2021-11-08 20:30:42,-6.9811,-34.8339,301.52,71,13,4.95
361,Zhigansk,RU,2021-11-08 20:30:42,66.7697,123.3711,260.83,94,100,11.45
362,Vrangel,RU,2021-11-08 20:30:43,42.7297,133.0839,282.18,61,98,9.92
363,Isangel,VU,2021-11-08 20:30:43,-19.55,169.2667,299.17,76,88,2.82
364,Khudumelapye,BW,2021-11-08 20:30:44,-23.8833,24.75,294.89,29,100,6.97
365,Petropavlovsk-Kamchatskiy,RU,2021-11-08 20:30:44,53.0452,158.6483,269.48,63,40,3.0
366,Waiouru,NZ,2021-11-08 20:30:44,-39.4833,175.6667,290.89,49,0,1.25
367,Tessalit,ML,2021-11-08 20:30:45,20.1986,1.0114,299.87,16,99,7.34
368,Oga,IT,2021-11-08 20:30:45,46.4631,10.347,274.53,87,64,1.68
369,Brawley,US,2021-11-08 20:30:46,32.9787,-115.5303,302.31,32,1,1.54
370,College,US,2021-11-08 20:30:15,64.8569,-147.8028,264.12,80,40,3.09
371,Ghatampur,IN,2021-11-08 20:31:46,26.1667,80.1667,292.72,50,3,0.41
372,Mokrous,RU,2021-11-08 20:31:47,51.2333,47.5167,280.85,72,99,7.25
373,Ambikapur,IN,2021-11-08 20:31:47,23.1167,83.2,286.73,64,41,0.85
374,Nerang,AU,2021-11-08 20:31:41,-27.9833,153.3333,295.23,96,100,2.06
375,Saint-Denis,FR,2021-11-08 20:31:48,48.9167,2.3333,282.12,86,40,1.54
376,Whitehorse,CA,2021-11-08 20:28:50,60.7161,-135.0538,262.58,85,75,3.09
377,Smithers,CA,2021-11-08 20:29:08,54.7804,-127.1743,272.33,80,90,2.06
378,Sicamous,CA,2021-11-08 20:31:49,50.8331,-118.9856,281.41,51,50,1.4
379,Biltine,TD,2021-11-08 20:31:49,14.5333,20.9167,300.3,16,0,1.7
380,Treinta Y Tres,UY,2021-11-08 20:31:50,-33.2333,-54.3833,293.16,68,82,2.05
381,Wejherowo,PL,2021-11-08 20:31:50,54.6057,18.2356,276.85,88,77,2.25
382,Arrecife,ES,2021-11-08 20:31:50,28.963,-13.5477,293.19,63,20,5.14
383,Samana,DO,2021-11-08 20:31:51,19.2056,-69.3369,304.27,70,20,4.12
384,Salinopolis,BR,2021-11-08 20:31:51,-0.6136,-47.3561,300.69,73,30,4.99
385,Aklavik,CA,2021-11-08 20:31:52,68.2191,-135.0107,265.61,86,90,1.54
386,Porto Novo,BJ,2021-11-08 20:31:52,6.4965,2.6036,301.05,85,53,2.76
387,Sinnamary,GF,2021-11-08 20:31:52,5.3833,-52.95,299.45,83,63,3.66
388,Asau,RO,2021-11-08 20:31:53,46.4333,26.4,281.35,83,100,1.54
389,Rio Grande,BR,2021-11-08 20:31:54,-32.035,-52.0986,296.21,64,0,4.2
390,Tommot,RU,2021-11-08 20:31:54,58.9564,126.2925,265.12,90,97,1.86
391,Adrar,MR,2021-11-08 20:31:54,20.5022,-10.0711,295.43,18,47,4.84
392,Nea Kallikratia,GR,2021-11-08 20:31:55,40.3167,23.0667,290.75,88,80,2.84
393,Shache,CN,2021-11-08 20:31:55,38.4167,77.2406,273.02,36,0,0.97
394,Avera,US,2021-11-08 20:31:56,33.194,-82.5271,296.9,30,0,2.9
395,Trowbridge,GB,2021-11-08 20:31:56,51.3189,-2.2086,286.76,96,88,2.8
396,Port Macquarie,AU,2021-11-08 20:31:56,-31.4333,152.9167,292.53,77,75,2.91
397,Plouzane,FR,2021-11-08 20:31:57,48.3833,-4.6167,285.33,97,90,0.51
398,Morondava,MG,2021-11-08 20:31:57,-20.2833,44.2833,299.04,85,91,1.47
399,Lavrentiya,RU,2021-11-08 20:31:58,65.5833,-171.0,260.43,86,7,2.58
400,Belmonte,BR,2021-11-08 20:31:58,-15.8631,-38.8828,300.43,85,52,2.88
401,Gobabis,NA,2021-11-08 20:31:59,-22.45,18.9667,291.83,15,0,7.61
402,Boralday,KZ,2021-11-08 20:31:59,43.3578,76.8594,268.07,86,75,2.0
403,Khawhai,IN,2021-11-08 20:32:00,23.3667,93.1167,283.28,86,57,1.18
404,Zhangjiakou,CN,2021-11-08 20:32:00,40.81,114.8794,266.87,80,13,4.66
405,Srivardhan,IN,2021-11-08 20:32:00,18.0333,73.0167,296.11,67,14,2.62
406,Cuiluan,CN,2021-11-08 20:32:01,47.72,128.648,270.78,97,100,4.78
407,Port Elizabeth,ZA,2021-11-08 20:32:02,-33.918,25.5701,287.31,94,90,7.2
408,Pakokku,MM,2021-11-08 20:32:03,21.3333,95.1,295.86,74,9,1.04
409,Bambanglipuro,ID,2021-11-08 20:32:03,-7.95,110.2833,298.74,85,100,0.57
410,Lokhvytsya,UA,2021-11-08 20:32:04,50.3678,33.2602,280.73,70,100,4.13
411,Monrovia,LR,2021-11-08 20:32:04,6.3005,-10.7969,299.02,80,16,2.72
412,Virginia Beach,US,2021-11-08 20:31:56,36.8529,-75.978,293.27,57,1,6.17
413,Vostok,RU,2021-11-08 20:32:05,46.4856,135.8833,278.32,82,100,4.62
414,Sabha,LY,2021-11-08 20:32:05,27.0377,14.4283,294.71,22,78,5.29
415,Karpogory,RU,2021-11-08 20:32:06,64.0019,44.4451,268.14,94,27,2.2
416,Piranhas,BR,2021-11-08 20:32:06,-16.4269,-51.8222,301.86,63,100,1.26
417,Shakawe,BW,2021-11-08 20:32:07,-18.3667,21.85,299.39,41,84,4.7
418,Hurricane,US,2021-11-08 20:32:07,37.1753,-113.2899,298.34,22,54,2.94
419,Isla Vista,US,2021-11-08 20:32:07,34.4133,-119.861,297.76,69,1,3.09
420,Dhankuta,NP,2021-11-08 20:32:08,26.9833,87.3333,285.22,88,91,2.29
421,Salacgriva,LV,2021-11-08 20:33:08,57.7536,24.3581,272.54,76,9,5.06
422,Galesong,ID,2021-11-08 20:33:09,-5.3166,119.3661,297.16,82,100,1.85
423,Santa Cruz,BO,2021-11-08 20:33:02,-17.8,-63.1667,305.18,43,40,1.54
424,Lasa,IT,2021-11-08 20:33:10,46.6166,10.7002,278.64,62,13,1.91
425,Vilhena,BR,2021-11-08 20:28:59,-12.7406,-60.1458,302.27,61,40,5.14
426,Katobu,ID,2021-11-08 20:33:10,-4.9408,122.5276,297.57,92,98,0.18
427,Ixtapa,MX,2021-11-08 20:33:11,20.7,-105.2,303.28,71,9,2.68
428,Santa Rosa,PH,2021-11-08 20:33:12,14.3122,121.1114,301.14,80,100,4.96
429,Ejura,GH,2021-11-08 20:33:12,7.3856,-1.3562,298.71,75,47,2.58
430,Birecik,TR,2021-11-08 20:33:13,37.0294,37.9903,282.71,32,1,0.85
431,Huarmey,PE,2021-11-08 20:33:13,-10.0681,-78.1522,293.77,74,100,4.17
432,Bogotol,RU,2021-11-08 20:33:13,56.2078,89.5342,270.45,76,70,6.79
433,Guerrero Negro,MX,2021-11-08 20:33:14,27.9769,-114.0611,295.7,57,100,4.78
434,Cabatuan,PH,2021-11-08 20:33:14,10.8794,122.486,297.83,92,97,4.45
435,Vila Franca Do Campo,PT,2021-11-08 20:33:15,37.7167,-25.4333,294.37,84,96,6.66
436,Uzhur,RU,2021-11-08 20:33:15,55.3036,89.8339,272.54,56,97,5.35
437,Baruun-Urt,MN,2021-11-08 20:33:16,46.6806,113.2792,267.74,68,100,3.56
438,Sarangani,PH,2021-11-08 20:33:16,5.4033,125.4636,301.46,78,100,9.64
439,San Cristobal,VE,2021-11-08 20:33:16,7.7669,-72.225,298.25,76,58,0.8
440,Xining,CN,2021-11-08 20:33:17,36.6167,101.7667,265.95,78,1,0.79
441,Wilmington,US,2021-11-08 20:31:34,34.2257,-77.9447,294.82,39,0,1.34
442,Teahupoo,PF,2021-11-08 20:33:17,-17.8333,-149.2667,299.13,81,29,3.29
443,Klaksvik,FO,2021-11-08 20:33:18,62.2266,-6.589,282.66,81,80,11.24
444,Paamiut,GL,2021-11-08 20:33:18,61.994,-49.6678,265.49,75,99,3.81
445,Brunswick,US,2021-11-08 20:33:19,41.2381,-81.8418,294.03,41,22,5.72
446,Champerico,GT,2021-11-08 20:33:19,14.3,-91.9167,307.45,71,33,2.98
447,Kitimat,CA,2021-11-08 20:33:20,54.0524,-128.6534,276.36,30,100,2.23
448,Codrington,AU,2021-11-08 20:33:20,-38.2667,141.9667,282.84,85,18,3.09
449,Horn Lake,US,2021-11-08 20:33:21,34.9554,-90.0348,296.5,43,1,2.68
450,Bara,NG,2021-11-08 20:33:21,10.3744,10.7288,300.63,32,25,0.37
451,Yuli,NG,2021-11-08 20:33:22,9.6989,10.2744,301.57,54,82,2.38
452,Ogembo,KE,2021-11-08 20:33:22,-0.7984,34.7253,290.31,77,89,1.26
453,Gold Coast,AU,2021-11-08 20:33:22,-28.0,153.4333,294.97,94,90,0.89
454,Dhidhdhoo,MV,2021-11-08 20:33:23,6.8833,73.1,300.32,80,100,5.27
455,Norfolk,US,2021-11-08 20:33:23,42.1668,-71.2495,290.61,51,1,3.6
456,Okhotsk,RU,2021-11-08 20:32:11,59.3833,143.3,254.54,78,5,6.21
457,Kimberley,ZA,2021-11-08 20:33:24,-28.7323,24.7623,283.98,76,0,3.6
458,Kenitra,MA,2021-11-08 20:29:57,34.261,-6.5802,287.44,55,0,0.98
459,Touros,BR,2021-11-08 20:33:25,-5.1989,-35.4608,301.65,72,7,7.02
460,Namibe,AO,2021-11-08 20:33:25,-15.1961,12.1522,294.08,78,4,2.88
461,Belen,TR,2021-11-08 20:33:25,36.4891,36.2233,280.23,58,0,1.54
462,Oktyabrskoye,RU,2021-11-08 20:33:26,43.0645,44.7417,276.23,100,59,4.0
463,Ust-Tsilma,RU,2021-11-08 20:33:26,65.441,52.1498,265.98,97,39,0.92
464,Tripoli,LY,2021-11-08 20:30:09,32.8752,13.1875,294.6,68,89,3.01
465,Leshukonskoye,RU,2021-11-08 20:33:27,64.8989,45.7622,266.25,98,76,1.25
466,San Pedro,PH,2021-11-08 20:32:45,14.35,121.0167,300.72,80,75,0.0
467,Buala,SB,2021-11-08 20:33:28,-8.145,159.5921,301.84,73,13,3.99
468,Vao,NC,2021-11-08 20:34:28,-22.6667,167.4833,295.68,70,66,4.14
469,Luwuk,ID,2021-11-08 20:34:29,-0.9516,122.7875,298.39,86,95,0.9
470,Osoyoos,CA,2021-11-08 20:30:59,49.0331,-119.4524,283.23,66,100,3.6
471,Angatuba,BR,2021-11-08 20:34:29,-23.4897,-48.4128,294.04,79,82,5.99
472,Japura,ID,2021-11-08 20:34:30,-0.3167,102.35,296.22,99,82,0.68
473,Christchurch,NZ,2021-11-08 20:33:45,-43.5333,172.6333,290.39,92,90,2.68
474,Kongolo,CD,2021-11-08 20:34:30,-5.3833,27.0,296.07,73,11,0.3
475,Horodnytsya,UA,2021-11-08 20:34:31,50.807,27.3168,280.01,80,100,4.53
476,Iranshahr,IR,2021-11-08 20:34:31,27.2025,60.6848,293.34,24,0,0.0
477,Tromso,NO,2021-11-08 20:32:27,69.6496,18.957,268.16,93,75,1.03
478,Ranong,TH,2021-11-08 20:34:32,9.9658,98.6348,298.7,90,96,1.87
479,Fecamp,FR,2021-11-08 20:34:33,49.7579,0.3746,280.99,81,35,2.41
480,Moses Lake,US,2021-11-08 20:34:33,47.1301,-119.2781,285.16,57,1,2.45
481,Lorengau,PG,2021-11-08 20:34:33,-2.0226,147.2712,301.55,78,37,4.74
482,Luderitz,NA,2021-11-08 20:34:34,-26.6481,15.1594,289.46,64,48,10.95
483,Morant Bay,JM,2021-11-08 20:34:34,17.8815,-76.4093,302.94,72,23,3.05
484,Valparaiso,CL,2021-11-08 20:34:35,-33.0393,-71.6273,300.28,48,0,7.2
485,Hede,CN,2021-11-08 20:34:35,33.7681,120.2517,274.47,67,33,3.31
486,Labuhan,ID,2021-11-08 20:34:36,-6.8844,112.2051,300.57,79,100,1.98
487,Marti,CU,2021-11-08 20:34:36,22.9475,-80.9203,296.51,62,49,5.25
488,Rawson,AR,2021-11-08 20:34:36,-43.3002,-65.1023,287.04,68,34,8.27
489,Masallatah,LY,2021-11-08 20:34:37,32.6167,14.0,293.84,83,100,3.89
490,Itapirapua,BR,2021-11-08 20:34:37,-15.8233,-50.6133,301.11,64,100,1.93
491,Jardim,BR,2021-11-08 20:34:38,-21.4803,-56.1381,301.23,63,89,2.07
492,Northam,GB,2021-11-08 20:34:38,51.0333,-4.2167,286.27,94,71,4.43
493,Bridlington,GB,2021-11-08 20:34:38,54.0831,-0.1919,285.87,90,100,7.03
494,Svetlyy,RU,2021-11-08 20:34:39,54.675,20.1347,277.18,77,54,3.71
495,Filadelfia,US,2021-11-08 20:32:25,39.9523,-75.1638,293.68,47,1,1.34
496,Santa Adelia,BR,2021-11-08 20:34:40,-21.2428,-48.8042,302.6,44,100,3.81
497,Namatanai,PG,2021-11-08 20:34:40,-3.6667,152.4333,300.97,73,81,4.7
498,Tazmalt,DZ,2021-11-08 20:34:41,36.3868,4.3989,284.8,87,100,2.46
499,Broome,US,2021-11-08 20:34:41,42.2506,-75.833,291.47,54,1,2.06
500,Mindelo,CV,2021-11-08 20:34:41,16.8901,-24.9804,297.9,65,75,8.23
501,Freeport,US,2021-11-08 20:30:14,40.6576,-73.5832,293.16,47,1,1.79
502,Namikupa,TZ,2021-11-08 20:34:42,-10.8333,39.6,294.99,96,10,1.56
503,Berlevag,NO,2021-11-08 20:34:43,70.8578,29.0864,273.12,64,75,7.72
504,Eydhafushi,MV,2021-11-08 20:34:43,5.1033,73.0708,300.76,79,96,6.65
505,Richards Bay,ZA,2021-11-08 20:34:43,-28.783,32.0377,294.22,91,100,7.26
506,Ambon,ID,2021-11-08 20:34:44,-3.6954,128.1814,301.0,77,75,1.69
507,Santo Antonio Do Ica,BR,2021-11-08 20:34:44,-3.1022,-67.9397,300.4,84,82,1.15
508,Shellbrook,CA,2021-11-08 20:34:45,53.2168,-106.4011,274.72,34,100,2.93
509,Sao Jose Da Coroa Grande,BR,2021-11-08 20:34:45,-8.8978,-35.1478,299.31,76,27,4.28
510,Ukiah,US,2021-11-08 20:34:46,39.1502,-123.2078,289.57,52,1,1.54
511,Beloha,MG,2021-11-08 20:34:46,-25.1667,45.05,296.97,66,24,1.37
512,Aquiraz,BR,2021-11-08 20:34:46,-3.9014,-38.3911,302.2,74,17,5.28
513,Ippy,CF,2021-11-08 20:34:47,6.2679,21.2247,294.89,95,90,1.1
514,Moranbah,AU,2021-11-08 20:35:47,-22.0016,148.0466,298.06,79,97,3.16
515,Zonguldak,TR,2021-11-08 20:35:48,41.25,31.8333,287.75,56,62,2.39
516,Ola,RU,2021-11-08 20:35:48,59.5833,151.2833,259.95,74,0,2.92
517,Menongue,AO,2021-11-08 20:35:49,-14.6585,17.691,291.72,82,85,2.08
518,Hibbing,US,2021-11-08 20:35:49,47.4272,-92.9377,282.51,43,1,3.09
519,Jacareacanga,BR,2021-11-08 20:35:50,-6.2222,-57.7528,297.9,89,94,0.96
520,Tura,IN,2021-11-08 20:35:50,25.5198,90.2201,289.89,72,71,1.55
521,Severo-Yeniseyskiy,RU,2021-11-08 20:35:50,60.3725,93.0408,268.19,88,99,6.38
522,Kamaishi,JP,2021-11-08 20:35:51,39.2667,141.8833,288.54,88,100,7.53
523,Naze,JP,2021-11-08 20:35:51,28.3667,129.4833,289.97,72,100,7.43
524,Yemelyanovo,RU,2021-11-08 20:35:52,56.1681,92.6767,276.6,41,0,8.0
525,Severo-Kurilsk,RU,2021-11-08 20:35:52,50.6789,156.125,275.39,66,83,9.09
526,Kemijarvi,FI,2021-11-08 20:35:53,66.7131,27.4306,264.91,95,7,1.38
527,Sabang,ID,2021-11-08 20:35:53,5.8933,95.3214,299.95,82,100,9.68
528,Auki,SB,2021-11-08 20:35:54,-8.7676,160.7034,301.28,67,1,2.12
529,Naica,MX,2021-11-08 20:35:54,27.85,-105.4833,299.71,20,100,1.6
530,Rosarito,MX,2021-11-08 20:35:54,32.3333,-117.0333,296.45,66,0,2.49
531,Daru,PG,2021-11-08 20:35:55,-9.0763,143.2092,300.43,82,13,2.23
532,Fuerte Olimpo,PY,2021-11-08 20:35:55,-21.0415,-57.8738,304.18,47,99,1.77
533,Nemuro,JP,2021-11-08 20:35:56,43.3236,145.575,283.9,91,12,8.57
534,Oranjemund,NA,2021-11-08 20:35:56,-28.55,16.4333,288.64,76,1,6.98
535,Sidney,AU,2021-11-08 20:33:57,-33.8679,151.2073,291.32,92,75,1.34
536,Kaukauna,US,2021-11-08 20:35:57,44.278,-88.272,293.48,59,20,2.24
537,Kinablangan,PH,2021-11-08 20:35:57,7.6947,126.5503,298.86,89,100,1.0
538,Glenwood Springs,US,2021-11-08 20:35:58,39.5505,-107.3248,291.04,40,90,3.09
539,Andenes,NO,2021-11-08 20:35:58,69.3143,16.1194,270.14,93,40,3.6
540,Boguchany,RU,2021-11-08 20:32:18,58.3814,97.4531,272.16,79,100,5.95
541,Asosa,ET,2021-11-08 20:35:59,10.0667,34.5333,289.71,81,25,2.33
542,Beeville,US,2021-11-08 20:35:59,28.4008,-97.7483,302.2,57,75,2.57
543,Lubumbashi,CD,2021-11-08 20:36:00,-11.6609,27.4794,294.07,31,45,1.72
544,San Quintin,MX,2021-11-08 20:36:00,30.4833,-115.95,292.77,68,0,4.59
545,Puerto Escondido,MX,2021-11-08 20:36:00,15.85,-97.0667,302.3,64,27,2.37
546,Te Anau,NZ,2021-11-08 20:36:01,-45.4167,167.7167,287.96,71,99,0.94
547,Ban Nahin,LA,2021-11-08 20:36:02,18.2418,104.2122,289.75,80,86,1.84
548,Kysyl-Syr,RU,2021-11-08 20:36:03,63.8986,122.7617,265.94,97,100,2.22
549,Yuancheng,CN,2021-11-08 20:36:03,36.652,107.7896,268.67,50,0,1.47
550,Braganca,BR,2021-11-08 20:36:04,-1.0536,-46.7656,299.85,77,95,2.26
551,Uyemskiy,RU,2021-11-08 20:36:04,64.4743,40.8524,263.18,92,40,0.0
552,Najran,SA,2021-11-08 20:36:05,17.4924,44.1277,293.51,24,3,0.38
553,Axim,GH,2021-11-08 20:36:05,4.8699,-2.2405,299.26,86,79,3.11
554,Sur,OM,2021-11-08 20:36:06,22.5667,59.5289,297.68,56,1,1.89
555,Comodoro Rivadavia,AR,2021-11-08 20:36:06,-45.8667,-67.5,287.07,51,0,6.69
556,Oussouye,SN,2021-11-08 20:36:06,12.485,-16.5469,300.25,64,82,2.9
557,Aron,IN,2021-11-08 20:36:07,24.3833,77.4167,291.53,42,5,1.88
558,Kilindoni,TZ,2021-11-08 20:36:07,-7.9139,39.6668,299.65,79,79,4.45
559,Gushikawa,JP,2021-11-08 20:36:08,26.3544,127.8686,292.72,80,90,5.66
560,Cooma,AU,2021-11-08 20:36:08,-36.2333,149.1333,285.02,100,90,4.63
561,Kununurra,AU,2021-11-08 20:37:09,-15.7667,128.7333,299.14,94,85,0.0
562,Tome,CL,2021-11-08 20:37:09,-36.6167,-72.95,292.49,70,35,4.53
563,Sicuani,PE,2021-11-08 20:37:10,-14.2694,-71.2261,289.97,42,96,4.25
564,Banyo,CM,2021-11-08 20:37:11,6.75,11.8167,292.81,91,97,0.96
565,Rabat,MA,2021-11-08 20:37:11,33.9911,-6.8401,287.06,93,0,1.54
566,Biak,ID,2021-11-08 20:37:11,-0.9131,122.8766,297.77,85,95,0.19
567,Ezhou,CN,2021-11-08 20:37:12,30.4,114.8333,281.22,57,36,1.97
568,Windsor,CA,2021-11-08 20:37:00,42.3001,-83.0165,292.64,48,1,0.89
569,Pemberton,CA,2021-11-08 20:37:13,50.3164,-122.8027,277.07,86,100,1.99
570,Tuzha,RU,2021-11-08 20:37:13,57.6062,47.936,276.89,97,100,5.19
571,Ussel,FR,2021-11-08 20:37:14,45.55,2.3167,269.11,92,41,2.51
572,Itarsi,IN,2021-11-08 20:37:14,22.6167,77.75,290.01,50,25,1.39
573,Labrea,BR,2021-11-08 20:37:14,-7.2586,-64.7981,297.97,89,100,0.73
574,Sernur,RU,2021-11-08 20:37:15,56.9333,49.1536,277.42,96,100,7.22
575,Champasak,LA,2021-11-08 20:37:15,14.75,106.0,292.6,97,30,1.08
576,Riyadh,SA,2021-11-08 20:37:16,24.6877,46.7219,292.23,26,0,2.92
577,Manono,CD,2021-11-08 20:37:16,-7.3,27.4167,296.59,63,26,0.8
578,Rio Brilhante,BR,2021-11-08 20:37:17,-21.8019,-54.5464,300.91,63,83,3.22
579,Iskateley,RU,2021-11-08 20:37:17,67.6803,53.1512,266.57,88,83,4.31
580,Mutsu,JP,2021-11-08 20:37:17,41.2894,141.2169,289.26,78,96,10.79
